File_Name,Mat,No.,ID,Qn,Q,SOH,Pt,SOC,SOCR,source_file,source_dir,label,sheet,pulse_width_ms,pulse_ms
NMC_C_15_B_17_SOC_5-65_Part_1-1_ID_PJP17930O01003A017268.xlsx,NMC,17,PJP17930O01003A017268,15,11.5224,0.76816,5,5,0.04998,NMC_15Ah_W_5000.xlsx,15Ah NMC,NMC_15Ah,SOC5,5000,5000
NMC_C_15_B_18_SOC_5-65_Part_1-1_ID_PJP17930O01003A017188.xlsx,NMC,18,PJP17930O01003A017188,15,11.582,0.7721333333333333,5,5,0.04998666666666667,NMC_15Ah_W_5000.xlsx,15Ah NMC,NMC_15Ah,SOC5,5000,5000
NMC_C_15_B_19_SOC_5-70_Part_1-1_ID_PJP17601531001A013383.xlsx,NMC,19,PJP17601531001A013383,15,11.6693,0.7779533333333333,5,5,0.05003333333333333,NMC_15Ah_W_5000.xlsx,15Ah NMC,NMC_15Ah,SOC5,5000,5000
NMC_C_15_B_1_SOC_5-70_Part_1-1_ID_PJP17601529001A010888.xlsx,NMC,1,PJP17601529001A010888,15,12.002,0.8001333333333334,5,5,0.04998,NMC_15Ah_W_5000.xlsx,15Ah NMC,NMC_15Ah,SOC5,5000,5000
NMC_C_15_B_20_SOC_5-70_Part_1-1_ID_PJP17601527001A012584.xlsx,NMC,20,PJP17601527001A012584,15,11.693,0.7795333333333333,5,5,0.05000666666666666,NMC_15Ah_W_5000.xlsx,15Ah NMC,NMC_15Ah,SOC5,5000,5000
NMC_C_15_B_21_SOC_5-70_Part_1-1_ID_PJP17930O01001A006262.xlsx,NMC,21,PJP17930O01001A006262,15,11.7746,0.7849733333333333,5,5,0.05002,NMC_15Ah_W_5000.xlsx,15Ah NMC,NMC_15Ah,SOC5,5000,5000
NMC_C_15_B_22_SOC_5-70_Part_1-1_ID_PJP17601527001A008674.xlsx,NMC,22,PJP17601527001A008674,15,11.6466,0.7764399999999999,5,5,0.04996,NMC_15Ah_W_5000.xlsx,15Ah NMC,NMC_15Ah,SOC5,5000,5000
NMC_C_15_B_23_SOC_5-70_Part_1-1_ID_PJP17601529001A010983.xlsx,NMC,23,PJP17601529001A010983,15,11.8773,0.79182,5,5,0.04996,NMC_15Ah_W_5000.xlsx,15Ah NMC,NMC_15Ah,SOC5,5000,5000
NMC_C_15_B_24_SOC_5-70_Part_1-1_ID_PJP17601527001A011451.xlsx,NMC,24,PJP17601527001A011451,15,11.8584,0.7905599999999999,5,5,0.04996,NMC_15Ah_W_5000.xlsx,15Ah NMC,NMC_15Ah,SOC5,5000,5000
NMC_C_15_B_25_SOC_5-65_Part_1-1_ID_PJP17930O01001A011629.xlsx,NMC,25,PJP17930O01001A011629,15,11.6258,0.7750533333333334,5,5,0.05000666666666666,NMC_15Ah_W_5000.xlsx,15Ah NMC,NMC_15Ah,SOC5,5000,5000
NMC_C_15_B_26_SOC_5-70_Part_1-1_ID_PJP17601527001A012823.xlsx,NMC,26,PJP17601527001A012823,15,11.8284,0.78856,5,5,0.05002,NMC_15Ah_W_5000.xlsx,15Ah NMC,NMC_15Ah,SOC5,5000,5000
NMC_C_15_B_27_SOC_5-70_Part_1-1_ID_PJP17601529001A009030.xlsx,NMC,27,PJP17601529001A009030,15,11.9605,0.7973666666666667,5,5,0.05002,NMC_15Ah_W_5000.xlsx,15Ah NMC,NMC_15Ah,SOC5,5000,5000
NMC_C_15_B_28_SOC_5-70_Part_1-1_ID_PJP17601527001A008592.xlsx,NMC,28,PJP17601527001A008592,15,11.7761,0.7850733333333333,5,5,0.04996,NMC_15Ah_W_5000.xlsx,15Ah NMC,NMC_15Ah,SOC5,5000,5000
NMC_C_15_B_29_SOC_5-70_Part_1-1_ID_PJP17601529001A008899.xlsx,NMC,29,PJP17601529001A008899,15,11.7502,0.7833466666666666,5,5,0.04997333333333333,NMC_15Ah_W_5000.xlsx,15Ah NMC,NMC_15Ah,SOC5,5000,5000
NMC_C_15_B_2_SOC_5-70_Part_1-1_ID_PJP17601527002A007416.xlsx,NMC,2,PJP17601527002A007416,15,11.7454,0.7830266666666666,5,5,0.04999333333333333,NMC_15Ah_W_5000.xlsx,15Ah NMC,NMC_15Ah,SOC5,5000,5000
NMC_C_15_B_30_SOC_5-65_Part_1-1_ID_PJP17601529003A000620.xlsx,NMC,30,PJP17601529003A000620,15,11.52,0.768,5,5,0.05002,NMC_15Ah_W_5000.xlsx,15Ah NMC,NMC_15Ah,SOC5,5000,5000
NMC_C_15_B_31_SOC_5-70_Part_1-1_ID_PJP17601529001A010816.xlsx,NMC,31,PJP17601529001A010816,15,11.748,0.7832,5,5,0.04999333333333333,NMC_15Ah_W_5000.xlsx,15Ah NMC,NMC_15Ah,SOC5,5000,5000
NMC_C_15_B_32_SOC_5-65_Part_1-1_ID_PJP17930O01002A006302.xlsx,NMC,32,PJP17930O01002A006302,15,11.6243,0.7749533333333333,5,5,0.04998666666666667,NMC_15Ah_W_5000.xlsx,15Ah NMC,NMC_15Ah,SOC5,5000,5000
NMC_C_15_B_33_SOC_5-70_Part_1-1_ID_PJP17601527002A007215.xlsx,NMC,33,PJP17601527002A007215,15,11.9598,0.7973199999999999,5,5,0.04997333333333333,NMC_15Ah_W_5000.xlsx,15Ah NMC,NMC_15Ah,SOC5,5000,5000
NMC_C_15_B_34_SOC_5-65_Part_1-1_ID_PJP17930930002a004309.xlsx,NMC,34,PJP17930930002a004309,15,11.6292,0.7752800000000001,5,5,0.04999333333333333,NMC_15Ah_W_5000.xlsx,15Ah NMC,NMC_15Ah,SOC5,5000,5000
NMC_C_15_B_35_SOC_5-65_Part_1-1_ID_PJP17601527001A008408.xlsx,NMC,35,PJP17601527001A008408,15,11.4699,0.76466,5,5,0.04997333333333333,NMC_15Ah_W_5000.xlsx,15Ah NMC,NMC_15Ah,SOC5,5000,5000
NMC_C_15_B_36_SOC_5-70_Part_1-1_ID_PJP17601527001A011534.xlsx,NMC,36,PJP17601527001A011534,15,11.7102,0.78068,5,5,0.04996,NMC_15Ah_W_5000.xlsx,15Ah NMC,NMC_15Ah,SOC5,5000,5000
NMC_C_15_B_37_SOC_5-65_Part_1-1_ID_PJP17601527003A009749.xlsx,NMC,37,PJP17601527003A009749,15,11.2945,0.7529666666666667,5,5,0.04997333333333333,NMC_15Ah_W_5000.xlsx,15Ah NMC,NMC_15Ah,SOC5,5000,5000
NMC_C_15_B_38_SOC_5-70_Part_1-1_ID_PJP17601531001A016677.xlsx,NMC,38,PJP17601531001A016677,15,11.6794,0.7786266666666666,5,5,0.04998666666666667,NMC_15Ah_W_5000.xlsx,15Ah NMC,NMC_15Ah,SOC5,5000,5000
NMC_C_15_B_39_SOC_5-65_Part_1-1_ID_PJP17601529003A000231.xlsx,NMC,39,PJP17601529003A000231,15,11.5504,0.7700266666666666,5,5,0.04997333333333333,NMC_15Ah_W_5000.xlsx,15Ah NMC,NMC_15Ah,SOC5,5000,5000
NMC_C_15_B_3_SOC_5-65_Part_1-1_ID_PJP17601527003A009529.xlsx,NMC,3,PJP17601527003A009529,15,11.5962,0.77308,5,5,0.04997333333333333,NMC_15Ah_W_5000.xlsx,15Ah NMC,NMC_15Ah,SOC5,5000,5000
NMC_C_15_B_40_SOC_5-65_Part_1-1_ID_PJP17601529003A000619.xlsx,NMC,40,PJP17601529003A000619,15,11.5288,0.7685866666666666,5,5,0.05000666666666666,NMC_15Ah_W_5000.xlsx,15Ah NMC,NMC_15Ah,SOC5,5000,5000
NMC_C_15_B_41_SOC_5-70_Part_1-1_ID_PJP17601527003A007274.xlsx,NMC,41,PJP17601527003A007274,15,11.8091,0.7872733333333334,5,5,0.05003999999999999,NMC_15Ah_W_5000.xlsx,15Ah NMC,NMC_15Ah,SOC5,5000,5000
NMC_C_15_B_42_SOC_5-70_Part_1-1_ID_PJP17601527001A007385.xlsx,NMC,42,PJP17601527001A007385,15,11.9918,0.7994533333333333,5,5,0.05002,NMC_15Ah_W_5000.xlsx,15Ah NMC,NMC_15Ah,SOC5,5000,5000
NMC_C_15_B_43_SOC_5-65_Part_1-1_ID_PJP17601527001A007049.xlsx,NMC,43,PJP17601527001A007049,15,11.5933,0.7728866666666666,5,5,0.04996,NMC_15Ah_W_5000.xlsx,15Ah NMC,NMC_15Ah,SOC5,5000,5000
NMC_C_15_B_44_SOC_5-70_Part_1-1_ID_PJP17601529001A003328.xlsx,NMC,44,PJP17601529001A003328,15,11.9065,0.7937666666666666,5,5,0.04996666666666667,NMC_15Ah_W_5000.xlsx,15Ah NMC,NMC_15Ah,SOC5,5000,5000
NMC_C_15_B_45_SOC_5-70_Part_1-1_ID_PJP17601529003A008872.xlsx,NMC,45,PJP17601529003A008872,15,11.7889,0.7859266666666667,5,5,0.04995333333333334,NMC_15Ah_W_5000.xlsx,15Ah NMC,NMC_15Ah,SOC5,5000,5000
NMC_C_15_B_46_SOC_5-70_Part_1-1_ID_PJP17601527002A006947.xlsx,NMC,46,PJP17601527002A006947,15,11.8259,0.7883933333333334,5,5,0.05002,NMC_15Ah_W_5000.xlsx,15Ah NMC,NMC_15Ah,SOC5,5000,5000
NMC_C_15_B_47_SOC_5-70_Part_1-1_ID_PJP17601527003A009249.xlsx,NMC,47,PJP17601527003A009249,15,11.7493,0.7832866666666667,5,5,0.05002,NMC_15Ah_W_5000.xlsx,15Ah NMC,NMC_15Ah,SOC5,5000,5000
NMC_C_15_B_48_SOC_5-65_Part_1-1_ID_PJP17601529001A003327.xlsx,NMC,48,PJP17601529001A003327,15,11.6184,0.7745599999999999,5,5,0.04997333333333333,NMC_15Ah_W_5000.xlsx,15Ah NMC,NMC_15Ah,SOC5,5000,5000
NMC_C_15_B_49_SOC_5-70_Part_1-1_ID_PJP17601529001A001010.xlsx,NMC,49,PJP17601529001A001010,15,11.7611,0.7840733333333334,5,5,0.05003999999999999,NMC_15Ah_W_5000.xlsx,15Ah NMC,NMC_15Ah,SOC5,5000,5000
NMC_C_15_B_4_SOC_5-70_Part_1-1_ID_PJP17601527003A007289.xlsx,NMC,4,PJP17601527003A007289,15,11.7662,0.7844133333333333,5,5,0.04999333333333333,NMC_15Ah_W_5000.xlsx,15Ah NMC,NMC_15Ah,SOC5,5000,5000
NMC_C_15_B_50_SOC_5-70_Part_1-1_ID_PJP17601527001A007638.xlsx,NMC,50,PJP17601527001A007638,15,11.8187,0.7879133333333334,5,5,0.05002,NMC_15Ah_W_5000.xlsx,15Ah NMC,NMC_15Ah,SOC5,5000,5000
NMC_C_15_B_51_SOC_5-70_Part_1-1_ID_PJP17930O01001A006207.xlsx,NMC,51,PJP17930O01001A006207,15,11.6806,0.7787066666666667,5,5,0.05000666666666666,NMC_15Ah_W_5000.xlsx,15Ah NMC,NMC_15Ah,SOC5,5000,5000
NMC_C_15_B_52_SOC_5-70_Part_1-1_ID_PJP17930O01003A016798.xlsx,NMC,52,PJP17930O01003A016798,15,11.7746,0.7849733333333333,5,5,0.04997333333333333,NMC_15Ah_W_5000.xlsx,15Ah NMC,NMC_15Ah,SOC5,5000,5000
NMC_C_15_B_53_SOC_5-65_Part_1-1_ID_PJP17601527003A007003.xlsx,NMC,53,PJP17601527003A007003,15,11.417,0.7611333333333333,5,5,0.05002666666666666,NMC_15Ah_W_5000.xlsx,15Ah NMC,NMC_15Ah,SOC5,5000,5000
NMC_C_15_B_54_SOC_5-65_Part_1-1_ID_PJP17601527001A008385.xlsx,NMC,54,PJP17601527001A008385,15,11.398,0.7598666666666667,5,5,0.05000666666666666,NMC_15Ah_W_5000.xlsx,15Ah NMC,NMC_15Ah,SOC5,5000,5000
NMC_C_15_B_55_SOC_5-70_Part_1-1_ID_PJP17601529001A000537.xlsx,NMC,55,PJP17601529001A000537,15,11.6795,0.7786333333333334,5,5,0.04998,NMC_15Ah_W_5000.xlsx,15Ah NMC,NMC_15Ah,SOC5,5000,5000
NMC_C_15_B_56_SOC_5-65_Part_1-1_ID_PJP17601527001A008438.xlsx,NMC,56,PJP17601527001A008438,15,11.5545,0.7703000000000001,5,5,0.04998,NMC_15Ah_W_5000.xlsx,15Ah NMC,NMC_15Ah,SOC5,5000,5000
NMC_C_15_B_57_SOC_5-70_Part_1-1_ID_PJP17601527003A009662.xlsx,NMC,57,PJP17601527003A009662,15,11.8095,0.7873,5,5,0.04997333333333333,NMC_15Ah_W_5000.xlsx,15Ah NMC,NMC_15Ah,SOC5,5000,5000
NMC_C_15_B_58_SOC_5-70_Part_1-1_ID_PJP17601529001A003545.xlsx,NMC,58,PJP17601529001A003545,15,11.692,0.7794666666666666,5,5,0.05,NMC_15Ah_W_5000.xlsx,15Ah NMC,NMC_15Ah,SOC5,5000,5000
NMC_C_15_B_59_SOC_5-70_Part_1-1_ID_PJP17530529002A009972.xlsx,NMC,59,PJP17530529002A009972,15,11.6316,0.77544,5,5,0.04998666666666667,NMC_15Ah_W_5000.xlsx,15Ah NMC,NMC_15Ah,SOC5,5000,5000
NMC_C_15_B_5_SOC_5-70_Part_1-1_ID_PJP17601527001A012529.xlsx,NMC,5,PJP17601527001A012529,15,11.8416,0.78944,5,5,0.05000666666666666,NMC_15Ah_W_5000.xlsx,15Ah NMC,NMC_15Ah,SOC5,5000,5000
NMC_C_15_B_60_SOC_5-70_Part_1-1_ID_PJP17930O01003A016647.xlsx,NMC,60,PJP17930O01003A016647,15,11.6637,0.77758,5,5,0.05,NMC_15Ah_W_5000.xlsx,15Ah NMC,NMC_15Ah,SOC5,5000,5000
NMC_C_15_B_61_SOC_5-65_Part_1-1_ID_PJP17601529003A000817.xlsx,NMC,61,PJP17601529003A000817,15,11.5675,0.7711666666666667,5,5,0.05000666666666666,NMC_15Ah_W_5000.xlsx,15Ah NMC,NMC_15Ah,SOC5,5000,5000
NMC_C_15_B_62_SOC_5-65_Part_1-1_ID_PJP17530529002A000337.xlsx,NMC,62,PJP17530529002A000337,15,11.607,0.7737999999999999,5,5,0.04998,NMC_15Ah_W_5000.xlsx,15Ah NMC,NMC_15Ah,SOC5,5000,5000
NMC_C_15_B_63_SOC_5-70_Part_1-1_ID_PJP17601527003A009747.xlsx,NMC,63,PJP17601527003A009747,15,11.7949,0.7863266666666667,5,5,0.04997333333333333,NMC_15Ah_W_5000.xlsx,15Ah NMC,NMC_15Ah,SOC5,5000,5000
NMC_C_15_B_64_SOC_5-70_Part_1-1_ID_PJP17601529001A009096.xlsx,NMC,64,PJP17601529001A009096,15,11.8387,0.7892466666666667,5,5,0.05008,NMC_15Ah_W_5000.xlsx,15Ah NMC,NMC_15Ah,SOC5,5000,5000
NMC_C_15_B_65_SOC_5-70_Part_1-1_ID_PJP17530529002A009949.xlsx,NMC,65,PJP17530529002A009949,15,11.7037,0.7802466666666666,5,5,0.04997333333333333,NMC_15Ah_W_5000.xlsx,15Ah NMC,NMC_15Ah,SOC5,5000,5000
NMC_C_15_B_66_SOC_5-70_Part_1-1_ID_PJP17601527001A012169.xlsx,NMC,66,PJP17601527001A012169,15,11.6125,0.7741666666666667,5,5,0.04998666666666667,NMC_15Ah_W_5000.xlsx,15Ah NMC,NMC_15Ah,SOC5,5000,5000
NMC_C_15_B_67_SOC_5-65_Part_1-1_ID_PJP17930O01002A008103.xlsx,NMC,67,PJP17930O01002A008103,15,11.5862,0.7724133333333333,5,5,0.04998666666666667,NMC_15Ah_W_5000.xlsx,15Ah NMC,NMC_15Ah,SOC5,5000,5000
NMC_C_15_B_68_SOC_5-70_Part_1-1_ID_PJP17601529001A010435.xlsx,NMC,68,PJP17601529001A010435,15,11.7457,0.7830466666666667,5,5,0.05000666666666666,NMC_15Ah_W_5000.xlsx,15Ah NMC,NMC_15Ah,SOC5,5000,5000
NMC_C_15_B_69_SOC_5-65_Part_1-1_ID_PJP17601527003A009499.xlsx,NMC,69,PJP17601527003A009499,15,11.4937,0.7662466666666667,5,5,0.04999333333333333,NMC_15Ah_W_5000.xlsx,15Ah NMC,NMC_15Ah,SOC5,5000,5000
NMC_C_15_B_6_SOC_5-70_Part_1-1_ID_PJP17601527001A012082.xlsx,NMC,6,PJP17601527001A012082,15,11.7141,0.78094,5,5,0.04997333333333333,NMC_15Ah_W_5000.xlsx,15Ah NMC,NMC_15Ah,SOC5,5000,5000
NMC_C_15_B_70_SOC_5-70_Part_1-1_ID_PJP17601527001A011602.xlsx,NMC,70,PJP17601527001A011602,15,11.6395,0.7759666666666667,5,5,0.05,NMC_15Ah_W_5000.xlsx,15Ah NMC,NMC_15Ah,SOC5,5000,5000
NMC_C_15_B_71_SOC_5-70_Part_1-1_ID_PJP17530529002A010125.xlsx,NMC,71,PJP17530529002A010125,15,11.7908,0.7860533333333334,5,5,0.05,NMC_15Ah_W_5000.xlsx,15Ah NMC,NMC_15Ah,SOC5,5000,5000
NMC_C_15_B_72_SOC_5-65_Part_1-1_ID_PJP17601527003A007040.xlsx,NMC,72,PJP17601527003A007040,15,11.632,0.7754666666666666,5,5,0.05000666666666666,NMC_15Ah_W_5000.xlsx,15Ah NMC,NMC_15Ah,SOC5,5000,5000
NMC_C_15_B_73_SOC_5-70_Part_1-1_ID_PJP17930O01003A016813.xlsx,NMC,73,PJP17930O01003A016813,15,11.6758,0.7783866666666667,5,5,0.04999333333333333,NMC_15Ah_W_5000.xlsx,15Ah NMC,NMC_15Ah,SOC5,5000,5000
NMC_C_15_B_74_SOC_5-70_Part_1-1_ID_PJP17930O01003A017179.xlsx,NMC,74,PJP17930O01003A017179,15,11.8112,0.7874133333333333,5,5,0.05,NMC_15Ah_W_5000.xlsx,15Ah NMC,NMC_15Ah,SOC5,5000,5000
NMC_C_15_B_75_SOC_5-75_Part_1-1_ID_PJP17930O01003A018269.xlsx,NMC,75,PJP17930O01003A018269,15,12.1449,0.8096599999999999,5,5,0.04998,NMC_15Ah_W_5000.xlsx,15Ah NMC,NMC_15Ah,SOC5,5000,5000
NMC_C_15_B_76_SOC_5-75_Part_1-1_ID_PJP17930O01003A017730.xlsx,NMC,76,PJP17930O01003A017730,15,12.3454,0.8230266666666667,5,5,0.05,NMC_15Ah_W_5000.xlsx,15Ah NMC,NMC_15Ah,SOC5,5000,5000
NMC_C_15_B_77_SOC_5-75_Part_1-1_ID_PJP17930O01003A018005.xlsx,NMC,77,PJP17930O01003A018005,15,12.2941,0.8196066666666667,5,5,0.04998,NMC_15Ah_W_5000.xlsx,15Ah NMC,NMC_15Ah,SOC5,5000,5000
NMC_C_15_B_78_SOC_5-65_Part_1-1_ID_PJP17601527001A006946.xlsx,NMC,78,PJP17601527001A006946,15,11.33,0.7553333333333333,5,5,0.04998,NMC_15Ah_W_5000.xlsx,15Ah NMC,NMC_15Ah,SOC5,5000,5000
NMC_C_15_B_79_SOC_5-70_Part_1-1_ID_PJP17601527001A008631.xlsx,NMC,79,PJP17601527001A008631,15,11.5725,0.7715,5,5,0.04997333333333333,NMC_15Ah_W_5000.xlsx,15Ah NMC,NMC_15Ah,SOC5,5000,5000
NMC_C_15_B_7_SOC_5-65_Part_1-1_ID_PJP17601529001A009649.xlsx,NMC,7,PJP17601529001A009649,15,11.5312,0.7687466666666667,5,5,0.04999333333333333,NMC_15Ah_W_5000.xlsx,15Ah NMC,NMC_15Ah,SOC5,5000,5000
NMC_C_15_B_80_SOC_5-70_Part_1-1_ID_PJP17601529001A011011.xlsx,NMC,80,PJP17601529001A011011,15,11.6841,0.7789400000000001,5,5,0.04997333333333333,NMC_15Ah_W_5000.xlsx,15Ah NMC,NMC_15Ah,SOC5,5000,5000
NMC_C_15_B_81_SOC_5-70_Part_1-1_ID_PJP17930O01003A016672.xlsx,NMC,81,PJP17930O01003A016672,15,11.7116,0.7807733333333334,5,5,0.04999333333333333,NMC_15Ah_W_5000.xlsx,15Ah NMC,NMC_15Ah,SOC5,5000,5000
NMC_C_15_B_82_SOC_5-75_Part_1-1_ID_PJP17930O01003A016716.xlsx,NMC,82,PJP17930O01003A016716,15,12.3949,0.8263266666666667,5,5,0.05001333333333333,NMC_15Ah_W_5000.xlsx,15Ah NMC,NMC_15Ah,SOC5,5000,5000
NMC_C_15_B_83_SOC_5-75_Part_1-1_ID_PJP17930O01003A017866.xlsx,NMC,83,PJP17930O01003A017866,15,12.3574,0.8238266666666667,5,5,0.04996,NMC_15Ah_W_5000.xlsx,15Ah NMC,NMC_15Ah,SOC5,5000,5000
NMC_C_15_B_8_SOC_5-70_Part_1-1_ID_PJP17601529003A008762.xlsx,NMC,8,PJP17601529003A008762,15,11.6791,0.7786066666666667,5,5,0.04999333333333333,NMC_15Ah_W_5000.xlsx,15Ah NMC,NMC_15Ah,SOC5,5000,5000
NMC_C_15_B_9_SOC_5-65_Part_1-1_ID_PJP17601529003A008717.xlsx,NMC,9,PJP17601529003A008717,15,11.5533,0.77022,5,5,0.05000666666666666,NMC_15Ah_W_5000.xlsx,15Ah NMC,NMC_15Ah,SOC5,5000,5000
NMC_C_21_B_10_SOC_5-90_Part_1-2_ID_02LCC02100101A8810119814.xlsx,NMC,10,02LCC02100101A8810119814,21,21.076,1.003619047619048,5,5,0.05,NMC_21Ah_W_5000.xlsx,21Ah NMC,NMC_21Ah,SOC5,5000,5000
NMC_C_21_B_11_SOC_5-90_Part_1-2_ID_02LCC02100101A87Y0175573.xlsx,NMC,11,02LCC02100101A87Y0175573,21,21.1888,1.008990476190476,5,5,0.04998571428571429,NMC_21Ah_W_5000.xlsx,21Ah NMC,NMC_21Ah,SOC5,5000,5000
NMC_C_21_B_12_SOC_5-90_Part_1-2_ID_02LCC02100101A8810124384.xlsx,NMC,12,02LCC02100101A8810124384,21,21.108,1.005142857142857,5,5,0.05001428571428571,NMC_21Ah_W_5000.xlsx,21Ah NMC,NMC_21Ah,SOC5,5000,5000
NMC_C_21_B_13_SOC_5-90_Part_1-2_ID_02LCC02100101A87Y0187911.xlsx,NMC,13,02LCC02100101A87Y0187911,21,20.8469,0.9927095238095239,5,5,0.05001428571428571,NMC_21Ah_W_5000.xlsx,21Ah NMC,NMC_21Ah,SOC5,5000,5000
NMC_C_21_B_14_SOC_5-90_Part_1-2_ID_02LCC02100101A87Y0026421.xlsx,NMC,14,02LCC02100101A87Y0026421,21,21.0197,1.000938095238095,5,5,0.04998571428571429,NMC_21Ah_W_5000.xlsx,21Ah NMC,NMC_21Ah,SOC5,5000,5000
NMC_C_21_B_15_SOC_5-90_Part_1-2_ID_02LCC02100101A87Y0161743.xlsx,NMC,15,02LCC02100101A87Y0161743,21,21.1431,1.006814285714286,5,5,0.04997619047619048,NMC_21Ah_W_5000.xlsx,21Ah NMC,NMC_21Ah,SOC5,5000,5000
NMC_C_21_B_16_SOC_5-90_Part_1-2_ID_02LCC02100101A87Y0184358.xlsx,NMC,16,02LCC02100101A87Y0184358,21,20.9442,0.9973428571428571,5,5,0.04997619047619048,NMC_21Ah_W_5000.xlsx,21Ah NMC,NMC_21Ah,SOC5,5000,5000
NMC_C_21_B_17_SOC_5-90_Part_1-2_ID_02LCC02100101A87Y0185122.xlsx,NMC,17,02LCC02100101A87Y0185122,21,21.0422,1.002009523809524,5,5,0.05001428571428571,NMC_21Ah_W_5000.xlsx,21Ah NMC,NMC_21Ah,SOC5,5000,5000
NMC_C_21_B_18_SOC_5-90_Part_1-2_ID_02LCC02100101A87Y0010168.xlsx,NMC,18,02LCC02100101A87Y0010168,21,21.0691,1.003290476190476,5,5,0.0499904761904762,NMC_21Ah_W_5000.xlsx,21Ah NMC,NMC_21Ah,SOC5,5000,5000
NMC_C_21_B_19_SOC_5-90_Part_1-2_ID_02LCC02100101A87Y0027576.xlsx,NMC,19,02LCC02100101A87Y0027576,21,20.8486,0.9927904761904762,5,5,0.05001428571428571,NMC_21Ah_W_5000.xlsx,21Ah NMC,NMC_21Ah,SOC5,5000,5000
NMC_C_21_B_1_SOC_5-75_Part_1-1_ID_02LCC02100101A8BC0103482.xlsx,NMC,1,02LCC02100101A8BC0103482,21,17.119,0.8151904761904761,5,5,0.05,NMC_21Ah_W_5000.xlsx,21Ah NMC,NMC_21Ah,SOC5,5000,5000
NMC_C_21_B_20_SOC_5-90_Part_1-2_ID_02LCC02100101A87Y0086451.xlsx,NMC,20,02LCC02100101A87Y0086451,21,20.8929,0.9949,5,5,0.04998571428571429,NMC_21Ah_W_5000.xlsx,21Ah NMC,NMC_21Ah,SOC5,5000,5000
NMC_C_21_B_21_SOC_5-90_Part_1-2_ID_02LCC02100101A87Y0178524.xlsx,NMC,21,02LCC02100101A87Y0178524,21,20.5309,0.9776619047619047,5,5,0.05001904761904762,NMC_21Ah_W_5000.xlsx,21Ah NMC,NMC_21Ah,SOC5,5000,5000
NMC_C_21_B_22_SOC_5-90_Part_1-2_ID_02LCC02100101A87Y0163103.xlsx,NMC,22,02LCC02100101A87Y0163103,21,20.9104,0.9957333333333332,5,5,0.05000952380952381,NMC_21Ah_W_5000.xlsx,21Ah NMC,NMC_21Ah,SOC5,5000,5000
NMC_C_21_B_23_SOC_5-90_Part_1-2_ID_02LCC02100101A87Y0073559.xlsx,NMC,23,02LCC02100101A87Y0073559,21,20.9203,0.9962047619047619,5,5,0.05,NMC_21Ah_W_5000.xlsx,21Ah NMC,NMC_21Ah,SOC5,5000,5000
NMC_C_21_B_24_SOC_5-90_Part_1-2_ID_02LCC02100101A87Y0017692.xlsx,NMC,24,02LCC02100101A87Y0017692,21,20.9719,0.9986619047619049,5,5,0.0499952380952381,NMC_21Ah_W_5000.xlsx,21Ah NMC,NMC_21Ah,SOC5,5000,5000
NMC_C_21_B_25_SOC_5-90_Part_1-2_ID_02LCC02100101A87Y0151531.xlsx,NMC,25,02LCC02100101A87Y0151531,21,20.9582,0.9980095238095239,5,5,0.05000476190476191,NMC_21Ah_W_5000.xlsx,21Ah NMC,NMC_21Ah,SOC5,5000,5000
NMC_C_21_B_26_SOC_5-90_Part_1-2_ID_02LCC02100101A87Y0164869.xlsx,NMC,26,02LCC02100101A87Y0164869,21,21.0051,1.000242857142857,5,5,0.0499904761904762,NMC_21Ah_W_5000.xlsx,21Ah NMC,NMC_21Ah,SOC5,5000,5000
NMC_C_21_B_27_SOC_5-90_Part_1-2_ID_02LCC02100101A87Y0015732.xlsx,NMC,27,02LCC02100101A87Y0015732,21,20.7741,0.9892428571428572,5,5,0.04998571428571429,NMC_21Ah_W_5000.xlsx,21Ah NMC,NMC_21Ah,SOC5,5000,5000
NMC_C_21_B_28_SOC_5-90_Part_1-2_ID_02LCC02100101A87Y0004534.xlsx,NMC,28,02LCC02100101A87Y0004534,21,21.0377,1.001795238095238,5,5,0.0499904761904762,NMC_21Ah_W_5000.xlsx,21Ah NMC,NMC_21Ah,SOC5,5000,5000
NMC_C_21_B_29_SOC_5-90_Part_1-2_ID_02LCC02100101A87Y0074479.xlsx,NMC,29,02LCC02100101A87Y0074479,21,20.7032,0.9858666666666667,5,5,0.04998095238095238,NMC_21Ah_W_5000.xlsx,21Ah NMC,NMC_21Ah,SOC5,5000,5000
NMC_C_21_B_2_SOC_5-75_Part_1-1_ID_02LCC02100101A8BC0104122.xlsx,NMC,2,02LCC02100101A8BC0104122,21,15.6764,0.7464952380952381,5,5,0.05000476190476191,NMC_21Ah_W_5000.xlsx,21Ah NMC,NMC_21Ah,SOC5,5000,5000
NMC_C_21_B_30_SOC_5-90_Part_1-2_ID_02LCC02100101A87Y0165035.xlsx,NMC,30,02LCC02100101A87Y0165035,21,20.9132,0.9958666666666667,5,5,0.05000952380952381,NMC_21Ah_W_5000.xlsx,21Ah NMC,NMC_21Ah,SOC5,5000,5000
NMC_C_21_B_31_SOC_5-90_Part_1-2_ID_02LCC02100101A87Y0151614.xlsx,NMC,31,02LCC02100101A87Y0151614,21,21.1338,1.006371428571429,5,5,0.05000476190476191,NMC_21Ah_W_5000.xlsx,21Ah NMC,NMC_21Ah,SOC5,5000,5000
